county_fips,state_fips,tract_count,population_2020_sum,households_without_vehicle_count_sum,snap_households_count_sum,driving_low_access_population_beyond_1mi_10mi_count_sum,driving_no_vehicle_households_beyond_1mi_count_sum,driving_snap_households_beyond_1mi_count_sum,straight_low_access_population_beyond_1mi_10mi_count_sum,straight_no_vehicle_households_beyond_1mi_count_sum,straight_snap_households_beyond_1mi_count_sum,urban_tract_count,low_income_tract_tract_count,driving_low_income_low_access_tract_count,driving_low_vehicle_access_tract_count,straight_low_income_low_access_tract_count,straight_low_vehicle_access_tract_count
19051,19,2,9110,500.0,215.0,1017,440.0,190.0,301,434.0,187.0,0,0,0.0,1.0,0.0,1.0
19053,19,3,7645,229.0,297.0,1135,146.0,197.0,477,120.0,166.0,0,2,1.0,0.0,0.0,0.0
19055,19,4,17488,630.0,630.0,1566,410.0,323.0,388,355.0,251.0,1,0,0.0,2.0,0.0,2.0
19057,19,11,38910,1253.0,1955.0,6837,316.0,614.0,1946,115.0,328.0,8,4,2.0,1.0,0.0,0.0
19059,19,6,17703,386.0,397.0,1921,165.0,184.0,656,113.0,143.0,2,1,0.0,1.0,0.0,1.0
19061,19,27,99266,2481.0,3275.0,15286,418.0,620.0,4703,244.0,427.0,19,9,1.0,0.0,0.0,0.0
19063,19,4,9388,247.0,344.0,1518,60.0,110.0,198,26.0,66.0,2,2,1.0,0.0,0.0,0.0
19065,19,7,19509,479.0,695.0,1385,160.0,282.0,501,107.0,225.0,2,3,1.0,0.0,0.0,0.0
19067,19,5,15627,433.0,540.0,2644,224.0,237.0,1254,178.0,190.0,2,1,0.0,1.0,0.0,0.0
19069,19,3,10019,173.0,289.0,75,80.0,154.0,11,59.0,121.0,0,1,0.0,0.0,0.0,0.0
19071,19,3,6605,67.0,329.0,315,42.0,235.0,66,37.0,214.0,0,0,0.0,0.0,0.0,0.0
19073,19,4,8771,126.0,321.0,577,87.0,223.0,0,79.0,205.0,0,1,0.0,0.0,0.0,0.0
19075,19,4,12329,166.0,226.0,14,105.0,117.0,0,96.0,106.0,0,0,0.0,0.0,0.0,0.0
19077,19,3,10623,186.0,365.0,155,128.0,260.0,41,122.0,248.0,0,0,0.0,0.0,0.0,0.0
19079,19,5,15039,300.0,517.0,1134,113.0,208.0,279,76.0,142.0,1,0,0.0,0.0,0.0,0.0
19081,19,4,10795,237.0,306.0,273,159.0,216.0,3,143.0,199.0,0,1,0.0,1.0,0.0,1.0
19083,19,6,16878,370.0,588.0,2394,189.0,298.0,1454,144.0,230.0,2,1,1.0,1.0,1.0,0.0
19085,19,5,14582,248.0,393.0,309,127.0,209.0,0,98.0,166.0,0,2,0.0,0.0,0.0,0.0
19087,19,5,20482,369.0,689.0,3751,196.0,401.0,1264,122.0,278.0,2,1,1.0,1.0,1.0,1.0
19089,19,3,9469,183.0,245.0,456,146.0,132.0,117,130.0,97.0,0,2,0.0,0.0,0.0,0.0
19091,19,4,9597,203.0,476.0,1507,70.0,240.0,391,44.0,197.0,2,1,0.0,0.0,0.0,0.0
19093,19,3,7005,141.0,232.0,1,86.0,139.0,0,71.0,116.0,0,1,0.0,0.0,0.0,0.0
19095,19,4,16662,242.0,450.0,513,170.0,324.0,34,153.0,293.0,0,1,0.0,1.0,0.0,0.0
19097,19,6,19485,427.0,865.0,2175,182.0,415.0,114,127.0,311.0,2,1,0.0,0.0,0.0,0.0
19099,19,10,37813,660.0,1105.0,1587,143.0,428.0,521,109.0,355.0,4,6,1.0,0.0,1.0,0.0
19101,19,5,15663,523.0,899.0,3581,195.0,445.0,1372,90.0,295.0,3,2,1.0,2.0,1.0,1.0
19103,19,36,152854,4518.0,3824.0,26473,1092.0,1001.0,6045,506.0,474.0,27,17,6.0,8.0,1.0,4.0
19105,19,7,20646,242.0,868.0,1105,135.0,447.0,342,108.0,361.0,2,4,1.0,0.0,0.0,0.0
19107,19,4,10033,173.0,381.0,254,125.0,296.0,0,110.0,274.0,0,2,0.0,0.0,0.0,0.0
19109,19,6,14828,400.0,304.0,2473,183.0,199.0,1071,148.0,181.0,2,1,1.0,1.0,0.0,0.0
19111,19,11,33555,711.0,1939.0,3650,171.0,596.0,1812,113.0,450.0,6,6,3.0,0.0,2.0,0.0
19113,19,54,230299,4658.0,7780.0,53645,841.0,1388.0,25830,474.0,703.0,45,19,3.0,7.0,0.0,2.0
19115,19,3,10837,231.0,581.0,153,165.0,425.0,0,145.0,375.0,0,0,0.0,0.0,0.0,0.0
19117,19,4,8634,287.0,367.0,930,94.0,193.0,296,79.0,176.0,0,3,0.0,0.0,0.0,0.0
19119,19,3,11934,160.0,144.0,122,135.0,101.0,0,128.0,92.0,0,0,0.0,0.0,0.0,0.0
19121,19,4,16548,445.0,408.0,1015,139.0,235.0,506,123.0,220.0,1,1,0.0,1.0,0.0,0.0
19123,19,7,22190,346.0,1134.0,1843,92.0,363.0,535,64.0,271.0,4,1,0.0,0.0,0.0,0.0
19125,19,10,33414,453.0,1057.0,5222,240.0,528.0,3096,205.0,445.0,5,1,0.0,0.0,0.0,0.0
19127,19,11,40105,858.0,1425.0,4339,193.0,480.0,1131,127.0,330.0,6,4,0.0,1.0,0.0,0.0
19129,19,5,14484,261.0,350.0,2778,135.0,195.0,1406,109.0,164.0,2,0,0.0,1.0,0.0,0.0
19131,19,3,10565,140.0,352.0,383,75.0,220.0,0,48.0,166.0,0,1,0.0,0.0,0.0,0.0
19133,19,4,8751,163.0,340.0,1144,48.0,176.0,369,36.0,156.0,0,2,1.0,0.0,0.0,0.0
19135,19,3,7577,173.0,241.0,701,116.0,171.0,439,104.0,152.0,0,0,0.0,0.0,0.0,0.0
19137,19,4,10330,183.0,667.0,1767,44.0,261.0,841,33.0,187.0,2,1,1.0,0.0,1.0,0.0
19139,19,10,43235,662.0,2093.0,5896,231.0,524.0,2035,140.0,338.0,6,3,0.0,1.0,0.0,0.0
19141,19,4,14182,275.0,450.0,677,171.0,227.0,214,154.0,200.0,1,0,0.0,0.0,0.0,0.0
19143,19,2,6192,38.0,228.0,899,19.0,107.0,60,15.0,80.0,0,1,0.0,0.0,0.0,0.0
19145,19,6,15211,471.0,798.0,2030,113.0,222.0,986,80.0,169.0,3,3,0.0,1.0,0.0,1.0
19147,19,4,8996,130.0,380.0,481,64.0,207.0,192,49.0,166.0,0,0,0.0,0.0,0.0,0.0
19149,19,6,25698,389.0,683.0,5666,220.0,384.0,2351,164.0,291.0,2,0,0.0,1.0,0.0,1.0
19151,19,3,7078,139.0,229.0,2,87.0,144.0,0,79.0,132.0,0,1,0.0,0.0,0.0,0.0
19153,19,112,492401,12002.0,20165.0,65295,1122.0,2397.0,19886,360.0,922.0,105,46,6.0,8.0,1.0,6.0
19155,19,30,93667,2383.0,3693.0,16840,713.0,966.0,7411,391.0,474.0,20,13,2.0,3.0,0.0,2.0
19157,19,5,18662,563.0,735.0,1923,166.0,312.0,872,125.0,264.0,2,0,0.0,1.0,0.0,0.0
19159,19,2,4663,114.0,249.0,1416,79.0,175.0,797,70.0,157.0,0,0,0.0,0.0,0.0,0.0
19161,19,4,9814,227.0,321.0,0,132.0,207.0,0,119.0,185.0,0,0,0.0,0.0,0.0,0.0
19163,19,48,174669,4911.0,7544.0,19619,597.0,858.0,5433,266.0,447.0,41,18,1.0,8.0,1.0,3.0
19165,19,4,11746,156.0,356.0,2086,88.0,209.0,811,82.0,200.0,1,1,0.0,0.0,0.0,0.0
19167,19,9,35872,372.0,360.0,3994,265.0,246.0,461,234.0,215.0,4,0,0.0,1.0,0.0,1.0
19169,19,27,98537,2256.0,1780.0,17373,557.0,543.0,7561,319.0,345.0,19,9,3.0,3.0,1.0,2.0
19171,19,6,17135,171.0,647.0,902,84.0,379.0,180,75.0,327.0,1,2,0.0,0.0,0.0,0.0
19173,19,3,5896,107.0,252.0,847,81.0,177.0,114,75.0,158.0,0,2,0.0,0.0,0.0,0.0
19175,19,4,12138,303.0,890.0,1544,91.0,195.0,222,69.0,119.0,2,3,1.0,0.0,0.0,0.0
19177,19,2,7203,294.0,232.0,21,211.0,166.0,0,191.0,151.0,0,1,0.0,1.0,0.0,1.0
19179,19,11,35437,923.0,2148.0,6129,252.0,506.0,2493,168.0,327.0,8,6,2.0,0.0,1.0,0.0
19181,19,14,52403,686.0,1270.0,8700,252.0,440.0,3954,183.0,264.0,8,0,0.0,1.0,0.0,0.0
19183,19,6,22565,427.0,728.0,1495,195.0,289.0,581,156.0,225.0,2,3,1.0,0.0,1.0,0.0
19185,19,3,6497,172.0,264.0,738,136.0,187.0,230,130.0,172.0,0,1,0.0,1.0,0.0,0.0
19187,19,13,36999,1035.0,1691.0,7264,226.0,463.0,2652,143.0,323.0,7,4,0.0,0.0,0.0,0.0
19189,19,3,10679,271.0,466.0,90,118.0,261.0,0,76.0,206.0,0,0,0.0,0.0,0.0,0.0
19191,19,5,20070,368.0,256.0,2303,187.0,184.0,931,149.0,167.0,1,0,0.0,0.0,0.0,0.0
19193,19,29,105941,2489.0,5147.0,19942,537.0,1051.0,7270,262.0,453.0,25,12,5.0,4.0,1.0,2.0
19195,19,3,7443,147.0,212.0,271,87.0,161.0,3,83.0,156.0,0,0,0.0,0.0,0.0,0.0
19197,19,5,12943,238.0,511.0,86,120.0,279.0,0,97.0,230.0,0,2,0.0,0.0,0.0,0.0
20001,20,5,12526,385.0,467.0,1365,166.0,256.0,427,108.0,191.0,1,1,1.0,0.0,0.0,0.0
20003,20,2,7836,230.0,167.0,1674,159.0,120.0,641,144.0,109.0,0,0,0.0,1.0,0.0,1.0
20005,20,5,16348,440.0,626.0,2654,100.0,225.0,1233,82.0,164.0,3,2,1.0,0.0,1.0,0.0
20007,20,2,4228,60.0,52.0,1077,38.0,32.0,689,32.0,28.0,0,0,0.0,0.0,0.0,0.0
20009,20,8,25493,464.0,724.0,4445,106.0,228.0,3584,90.0,199.0,4,4,1.0,0.0,1.0,0.0
20011,20,5,14360,245.0,455.0,1419,97.0,227.0,610,73.0,194.0,1,1,0.0,0.0,0.0,0.0
20013,20,3,9508,177.0,439.0,729,101.0,265.0,223,82.0,218.0,0,1,0.0,0.0,0.0,0.0
20015,20,19,67380,1001.0,1641.0,11290,391.0,682.0,4870,293.0,539.0,9,5,1.0,1.0,0.0,1.0
20017,20,1,2572,56.0,64.0,777,48.0,55.0,217,46.0,52.0,0,0,0.0,0.0,0.0,0.0
20019,20,1,3379,54.0,190.0,541,38.0,134.0,38,36.0,128.0,0,1,1.0,0.0,0.0,0.0
20021,20,6,19362,390.0,1035.0,32,166.0,482.0,0,120.0,378.0,0,4,0.0,0.0,0.0,0.0
20023,20,1,2616,35.0,47.0,680,21.0,28.0,443,20.0,26.0,0,1,1.0,0.0,0.0,0.0
20025,20,1,1991,23.0,38.0,372,10.0,16.0,273,9.0,15.0,0,0,0.0,0.0,0.0,0.0
20027,20,2,8117,239.0,252.0,1961,116.0,106.0,938,90.0,75.0,1,1,1.0,0.0,0.0,0.0
20029,20,4,9032,248.0,190.0,2728,96.0,68.0,1832,75.0,51.0,2,4,3.0,0.0,2.0,0.0
20031,20,3,8360,186.0,306.0,1797,123.0,204.0,1054,105.0,173.0,0,0,0.0,0.0,0.0,0.0
20033,20,1,1689,28.0,62.0,360,13.0,29.0,245,12.0,27.0,0,0,0.0,0.0,0.0,0.0
20035,20,11,34549,942.0,1556.0,7300,269.0,559.0,3131,137.0,387.0,7,8,5.0,2.0,2.0,1.0
20037,20,12,38972,1192.0,1886.0,3688,330.0,581.0,2199,274.0,475.0,6,9,2.0,1.0,2.0,1.0
20039,20,1,2764,51.0,68.0,860,23.0,30.0,757,21.0,29.0,0,1,1.0,0.0,1.0,0.0
20041,20,6,18402,373.0,458.0,3277,148.0,152.0,2064,133.0,135.0,2,0,0.0,0.0,0.0,0.0
20043,20,3,7510,74.0,204.0,607,52.0,134.0,141,46.0,115.0,0,0,0.0,0.0,0.0,0.0
20045,20,27,118785,3785.0,2652.0,14752,640.0,440.0,4807,316.0,255.0,22,11,1.0,9.0,0.0,5.0
20047,20,2,2907,71.0,52.0,634,23.0,18.0,501,22.0,18.0,0,1,0.0,0.0,0.0,0.0
20049,20,1,2483,72.0,73.0,545,60.0,60.0,282,58.0,59.0,0,1,1.0,0.0,0.0,0.0
20051,20,8,28934,468.0,736.0,3536,140.0,286.0,2049,110.0,228.0,5,2,1.0,0.0,0.0,0.0
20053,20,2,6376,74.0,164.0,1005,38.0,112.0,645,21.0,88.0,0,0,0.0,0.0,0.0,0.0
20055,20,12,38470,724.0,1503.0,7268,121.0,313.0,5455,88.0,232.0,10,4,1.0,0.0,1.0,0.0
20057,20,9,34287,498.0,870.0,3845,146.0,167.0,2345,112.0,116.0,4,2,1.0,0.0,0.0,0.0
20059,20,6,25996,324.0,594.0,3278,112.0,235.0,919,72.0,170.0,3,0,0.0,0.0,0.0,0.0
20061,20,11,36739,876.0,1297.0,9208,276.0,382.0,6587,206.0,222.0,7,7,3.0,1.0,2.0,1.0
20063,20,1,2718,18.0,31.0,1116,14.0,25.0,947,14.0,24.0,0,0,0.0,0.0,0.0,0.0
20065,20,1,2415,41.0,74.0,379,18.0,33.0,333,13.0,23.0,0,1,0.0,0.0,0.0,0.0
20067,20,2,7352,122.0,34.0,1172,9.0,3.0,732,4.0,1.0,1,1,0.0,0.0,0.0,0.0
20069,20,2,5653,50.0,46.0,1328,32.0,25.0,1062,31.0,22.0,0,0,0.0,0.0,0.0,0.0
20071,20,1,1284,24.0,11.0,376,15.0,7.0,320,15.0,7.0,0,0,0.0,0.0,0.0,0.0
20073,20,3,6016,150.0,324.0,750,87.0,124.0,424,78.0,96.0,0,2,0.0,0.0,0.0,0.0
20075,20,1,2518,13.0,22.0,1168,9.0,15.0,938,8.0,14.0,0,0,0.0,0.0,0.0,0.0
20077,20,3,5485,101.0,217.0,386,51.0,79.0,173,47.0,64.0,0,2,0.0,0.0,0.0,0.0
20079,20,7,34024,621.0,785.0,3263,161.0,280.0,1279,66.0,180.0,3,1,0.0,2.0,0.0,2.0
20081,20,1,3780,48.0,38.0,997,28.0,22.0,836,24.0,19.0,0,0,0.0,0.0,0.0,0.0
20083,20,1,1723,25.0,30.0,849,19.0,23.0,654,19.0,23.0,0,0,0.0,0.0,0.0,0.0
20085,20,3,13232,308.0,348.0,1557,164.0,178.0,702,148.0,158.0,0,0,0.0,0.0,0.0,0.0
20087,20,4,18368,315.0,222.0,613,255.0,177.0,332,241.0,169.0,0,0,0.0,2.0,0.0,1.0
20089,20,1,2932,24.0,62.0,1334,21.0,53.0,700,20.0,52.0,0,1,1.0,0.0,1.0,0.0
20091,20,154,609863,8669.0,5014.0,186173,1924.0,1199.0,84101,506.0,571.0,146,18,3.0,17.0,0.0,5.0
20093,20,1,3983,28.0,78.0,828,14.0,40.0,744,13.0,37.0,0,0,0.0,0.0,0.0,0.0
20095,20,3,7470,152.0,207.0,1317,98.0,136.0,770,82.0,116.0,0,2,1.0,0.0,1.0,0.0
20097,20,1,2460,26.0,41.0,771,17.0,28.0,624,17.0,26.0,0,0,0.0,0.0,0.0,0.0
20099,20,8,20184,431.0,755.0,3345,206.0,256.0,1813,174.0,193.0,4,5,2.0,0.0,1.0,0.0
20101,20,1,1574,11.0,20.0,523,7.0,12.0,368,6.0,12.0,0,0,0.0,0.0,0.0,0.0
20103,20,19,81881,1458.0,1698.0,22297,457.0,473.0,10294,288.0,199.0,12,4,0.0,2.0,0.0,0.0
20105,20,1,2939,37.0,84.0,1399,29.0,65.0,1035,27.0,62.0,0,0,0.0,0.0,0.0,0.0
20107,20,3,9591,218.0,360.0,1876,158.0,275.0,1238,143.0,254.0,0,2,1.0,0.0,0.0,0.0
20109,20,1,2762,58.0,98.0,1051,32.0,54.0,999,29.0,48.0,0,0,0.0,0.0,0.0,0.0
20111,20,12,32179,771.0,873.0,4782,129.0,173.0,960,68.0,118.0,9,6,2.0,1.0,0.0,1.0
20113,20,7,30223,358.0,328.0,4974,141.0,173.0,1885,86.0,130.0,3,1,1.0,1.0,1.0,0.0
20115,20,4,11823,164.0,290.0,1339,97.0,189.0,834,90.0,177.0,0,2,0.0,0.0,0.0,0.0
20117,20,4,10038,189.0,160.0,952,111.0,103.0,109,92.0,90.0,0,1,0.0,0.0,0.0,0.0
20119,20,2,4055,69.0,97.0,516,30.0,47.0,366,28.0,45.0,0,0,0.0,0.0,0.0,0.0
20121,20,8,34191,300.0,312.0,1454,150.0,172.0,913,125.0,150.0,1,1,0.0,0.0,0.0,0.0
20123,20,2,5796,201.0,137.0,582,89.0,61.0,228,67.0,47.0,0,1,0.0,1.0,0.0,0.0
20125,20,12,31486,871.0,1510.0,3158,298.0,439.0,1529,223.0,283.0,6,7,1.0,1.0,0.0,0.0
20127,20,2,5386,150.0,100.0,1576,66.0,61.0,1207,49.0,54.0,0,1,0.0,0.0,0.0,0.0
20129,20,1,2701,25.0,79.0,930,11.0,36.0,924,11.0,35.0,0,0,0.0,0.0,0.0,0.0
20131,20,3,10273,174.0,134.0,1488,133.0,111.0,668,122.0,106.0,0,0,0.0,0.0,0.0,0.0
20133,20,5,15904,298.0,625.0,3750,159.0,262.0,2226,124.0,186.0,3,2,2.0,1.0,1.0,0.0
20135,20,1,2687,25.0,38.0,1056,15.0,23.0,946,13.0,20.0,0,0,0.0,0.0,0.0,0.0
20137,20,1,5459,49.0,162.0,1151,32.0,105.0,890,29.0,96.0,0,1,1.0,0.0,1.0,0.0
20139,20,5,15766,191.0,464.0,75,119.0,304.0,0,100.0,263.0,0,1,0.0,0.0,0.0,0.0
20141,20,1,3500,37.0,129.0,1056,22.0,75.0,961,21.0,72.0,0,0,0.0,0.0,0.0,0.0
20143,20,2,5735,79.0,178.0,2178,56.0,132.0,1543,52.0,123.0,0,0,0.0,0.0,0.0,0.0
20145,20,2,6253,169.0,60.0,2895,75.0,30.0,2552,67.0,28.0,1,1,1.0,0.0,1.0,0.0
20147,20,3,4981,103.0,141.0,1139,57.0,81.0,782,45.0,64.0,0,1,1.0,0.0,0.0,0.0
20149,20,5,25348,163.0,409.0,3311,122.0,272.0,1940,110.0,228.0,1,0,0.0,0.0,0.0,0.0
20151,20,3,9157,192.0,176.0,2713,61.0,64.0,1528,38.0,50.0,2,2,2.0,0.0,1.0,0.0
20153,20,1,2561,25.0,109.0,1251,19.0,82.0,990,18.0,78.0,0,0,0.0,0.0,0.0,0.0
20155,20,17,61898,1232.0,2127.0,15172,494.0,724.0,10235,347.0,513.0,10,10,3.0,2.0,2.0,1.0
20157,20,3,4674,110.0,90.0,1133,69.0,66.0,866,64.0,63.0,0,2,0.0,0.0,0.0,0.0
20159,20,3,9427,141.0,269.0,899,67.0,134.0,395,59.0,121.0,0,1,0.0,0.0,0.0,0.0
20161,20,17,71959,1105.0,1843.0,30754,351.0,670.0,19353,189.0,433.0,14,10,6.0,2.0,3.0,0.0
20163,20,2,4919,137.0,77.0,1252,72.0,40.0,1066,68.0,38.0,0,0,0.0,0.0,0.0,0.0
20165,20,1,2956,50.0,88.0,1073,32.0,57.0,928,30.0,53.0,0,1,1.0,0.0,1.0,0.0
20167,20,2,6691,91.0,471.0,2157,37.0,128.0,1376,28.0,69.0,1,1,1.0,0.0,0.0,0.0
20169,20,13,54303,1586.0,1995.0,5443,145.0,162.0,2175,67.0,103.0,11,7,0.0,1.0,0.0,0.0
20171,20,1,5151,74.0,205.0,1203,35.0,97.0,922,32.0,89.0,0,0,0.0,0.0,0.0,0.0
20173,20,135,523824,11805.0,19278.0,66767,1270.0,1616.0,25809,548.0,740.0,121,70,8.0,11.0,2.0,6.0
20175,20,5,21964,697.0,711.0,1549,49.0,45.0,322,27.0,15.0,4,3,1.0,1.0,0.0,0.0
20177,20,46,178909,5555.0,6756.0,26470,665.0,993.0,13962,404.0,632.0,38,18,5.0,3.0,2.0,1.0
20179,20,1,2447,21.0,40.0,854,11.0,21.0,667,11.0,20.0,0,0,0.0,0.0,0.0,0.0
20181,20,2,5927,83.0,85.0,1127,19.0,40.0,746,13.0,35.0,1,1,1.0,0.0,0.0,0.0
20183,20,2,3570,62.0,89.0,1042,41.0,46.0,785,37.0,39.0,0,0,0.0,0.0,0.0,0.0
20185,20,2,4072,32.0,52.0,1505,21.0,37.0,1125,21.0,33.0,0,0,0.0,0.0,0.0,0.0
20187,20,1,2084,58.0,42.0,712,36.0,26.0,402,35.0,25.0,0,0,0.0,0.0,0.0,0.0
20189,20,2,5250,68.0,11.0,887,23.0,9.0,704,20.0,9.0,0,1,0.0,0.0,0.0,0.0
20191,20,6,22382,557.0,887.0,2965,300.0,469.0,1514,240.0,363.0,2,2,2.0,2.0,2.0,1.0
20193,20,2,7930,118.0,119.0,3881,65.0,60.0,2044,39.0,32.0,1,0,0.0,0.0,0.0,0.0
20195,20,1,2808,36.0,73.0,762,22.0,45.0,534,21.0,43.0,0,0,0.0,0.0,0.0,0.0
20197,20,2,6877,71.0,124.0,1102,61.0,106.0,646,59.0,102.0,0,0,0.0,0.0,0.0,0.0
20199,20,1,1512,9.0,43.0,706,6.0,29.0,628,6.0,28.0,0,0,0.0,0.0,0.0,0.0
20201,20,2,5530,58.0,128.0,1450,49.0,101.0,590,49.0,98.0,0,1,1.0,0.0,0.0,0.0
20203,20,1,2152,36.0,47.0,420,13.0,17.0,345,12.0,16.0,0,0,0.0,0.0,0.0,0.0
20205,20,4,8624,197.0,352.0,830,88.0,202.0,418,77.0,189.0,0,0,0.0,0.0,0.0,0.0
20207,20,2,3115,72.0,93.0,400,48.0,69.0,78,42.0,63.0,0,1,0.0,0.0,0.0,0.0
20209,20,64,169245,4277.0,7381.0,27645,414.0,692.0,14536,162.0,259.0,60,43,5.0,1.0,3.0,0.0
21001,21,7,18903,436.0,1208.0,72,323.0,936.0,0,269.0,797.0,0,4,0.0,1.0,0.0,0.0
21003,21,6,20588,446.0,1131.0,2924,359.0,864.0,1839,319.0,714.0,1,2,1.0,1.0,1.0,1.0
21005,21,6,23852,366.0,724.0,5239,261.0,408.0,2801,227.0,310.0,2,0,0.0,1.0,0.0,1.0
21007,21,3,7728,135.0,381.0,2,97.0,288.0,0,83.0,246.0,0,1,0.0,0.0,0.0,0.0
21009,21,13,44485,1601.0,2931.0,5219,697.0,1546.0,2216,503.0,1148.0,5,9,4.0,4.0,1.0,3.0
21011,21,4,12750,427.0,919.0,215,362.0,786.0,0,325.0,708.0,0,4,0.0,2.0,0.0,2.0
21013,21,9,24097,1054.0,2440.0,1107,477.0,1213.0,91,349.0,859.0,2,8,0.0,3.0,0.0,0.0
21015,21,30,135968,1790.0,3329.0,65580,447.0,1023.0,37957,193.0,523.0,26,6,1.0,1.0,0.0,0.0
21017,21,8,20252,405.0,1213.0,2935,170.0,582.0,729,113.0,389.0,4,5,2.0,0.0,1.0,0.0
21019,21,15,48261,1625.0,3341.0,9180,388.0,1176.0,3692,162.0,690.0,10,7,0.0,2.0,0.0,0.0
21021,21,7,30614,704.0,1433.0,3075,375.0,616.0,1202,253.0,435.0,3,3,0.0,3.0,0.0,1.0
21023,21,3,8400,99.0,587.0,198,82.0,495.0,0,79.0,467.0,0,1,0.0,0.0,0.0,0.0
21025,21,7,13718,833.0,1885.0,956,671.0,1525.0,19,588.0,1346.0,0,7,1.0,3.0,0.0,3.0
21027,21,6,20432,338.0,1314.0,976,290.0,1092.0,78,253.0,938.0,0,4,1.0,1.0,0.0,1.0
21029,21,22,82217,1284.0,2308.0,26852,661.0,1240.0,12193,359.0,719.0,15,7,4.0,4.0,2.0,1.0
21031,21,6,12371,376.0,806.0,1497,292.0,574.0,408,235.0,447.0,0,2,0.0,1.0,0.0,1.0
21033,21,4,12649,287.0,701.0,2238,172.0,437.0,1481,130.0,341.0,1,1,0.0,1.0,0.0,0.0
21035,21,11,37103,755.0,1432.0,6957,401.0,848.0,3597,255.0,609.0,6,5,3.0,1.0,1.0,1.0
21037,21,25,93076,2217.0,2445.0,22058,399.0,509.0,6813,159.0,208.0,21,8,3.0,2.0,1.0,0.0
21039,21,3,4826,52.0,232.0,4,41.0,195.0,0,35.0,174.0,0,1,0.0,0.0,0.0,0.0
21041,21,3,10810,308.0,704.0,0,206.0,464.0,0,150.0,345.0,0,2,0.0,0.0,0.0,0.0
21043,21,8,26627,893.0,2118.0,2993,631.0,1617.0,1107,474.0,1268.0,1,4,1.0,5.0,1.0,5.0
21045,21,6,15941,623.0,959.0,129,519.0,815.0,0,432.0,683.0,0,5,0.0,3.0,0.0,3.0
21047,21,21,72748,1999.0,3269.0,18449,957.0,1234.0,6447,689.0,577.0,13,10,6.0,7.0,1.0,5.0
21049,21,10,36972,1180.0,2030.0,7106,361.0,775.0,3932,214.0,549.0,6,4,3.0,3.0,2.0,1.0
21051,21,8,20345,962.0,2528.0,160,708.0,2006.0,0,568.0,1683.0,0,7,0.0,4.0,0.0,4.0
21053,21,4,9253,129.0,962.0,159,98.0,748.0,0,81.0,645.0,0,3,0.0,0.0,0.0,0.0
21055,21,4,8990,211.0,377.0,396,178.0,237.0,0,171.0,208.0,0,2,0.0,0.0,0.0,0.0
21057,21,2,5888,246.0,725.0,547,161.0,557.0,0,127.0,481.0,0,2,0.0,1.0,0.0,1.0
21059,21,24,103312,2867.0,4761.0,8353,413.0,901.0,3712,266.0,621.0,16,8,0.0,5.0,0.0,1.0
21061,21,5,12126,240.0,670.0,69,215.0,610.0,0,182.0,535.0,0,3,0.0,1.0,0.0,1.0
21063,21,3,7354,227.0,638.0,88,192.0,561.0,0,158.0,486.0,0,3,0.0,1.0,0.0,0.0
21065,21,6,14163,412.0,1540.0,397,289.0,1099.0,0,241.0,921.0,0,5,0.0,1.0,0.0,1.0
21067,21,82,322570,10054.0,11918.0,55197,838.0,1229.0,17242,237.0,339.0,75,35,5.0,12.0,0.0,3.0
21069,21,4,15082,541.0,1192.0,92,435.0,970.0,0,388.0,864.0,0,2,0.0,3.0,0.0,3.0
21071,21,14,35942,1547.0,3538.0,187,1074.0,2544.0,0,754.0,1820.0,0,12,0.0,6.0,0.0,2.0
21073,21,20,51541,1352.0,3000.0,6169,424.0,837.0,2197,234.0,512.0,12,7,2.0,2.0,0.0,1.0
21075,21,2,6515,434.0,584.0,48,239.0,324.0,2,200.0,275.0,0,2,0.0,2.0,0.0,2.0
21077,21,3,8690,174.0,405.0,10,109.0,285.0,0,74.0,216.0,0,3,0.0,0.0,0.0,0.0
21079,21,6,16953,316.0,830.0,113,218.0,601.0,0,172.0,496.0,0,3,0.0,1.0,0.0,0.0
21081,21,7,24941,446.0,1128.0,170,337.0,844.0,0,255.0,630.0,0,3,0.0,2.0,0.0,1.0
21083,21,10,36649,795.0,2096.0,3678,414.0,1325.0,1725,266.0,1014.0,3,6,1.0,2.0,0.0,0.0
21085,21,9,26420,564.0,1292.0,269,410.0,918.0,0,339.0,707.0,0,7,0.0,1.0,0.0,1.0
21087,21,4,11107,154.0,871.0,71,124.0,733.0,0,103.0,633.0,0,4,0.0,0.0,0.0,0.0
21089,21,9,35962,682.0,2045.0,5364,331.0,1069.0,1169,229.0,701.0,5,4,2.0,1.0,0.0,1.0
21091,21,3,9095,159.0,537.0,312,144.0,491.0,0,126.0,421.0,0,1,0.0,0.0,0.0,0.0
21093,21,28,110702,2933.0,4385.0,24507,1224.0,1881.0,8347,539.0,1038.0,17,5,2.0,7.0,0.0,4.0
21095,21,11,26831,868.0,2839.0,778,521.0,1850.0,329,411.0,1517.0,1,10,0.0,3.0,0.0,3.0
21097,21,5,18692,691.0,1157.0,2469,489.0,864.0,1392,413.0,751.0,1,1,1.0,2.0,1.0,2.0
21099,21,6,19288,645.0,1380.0,60,518.0,1103.0,0,455.0,966.0,0,2,0.0,3.0,0.0,2.0
21101,21,14,44793,1296.0,2851.0,1582,436.0,1144.0,188,339.0,919.0,7,6,0.0,2.0,0.0,1.0
